"game_id","team","opponent","game_week","WEPADiff","prev_season_data","season","week","week_diff"
"2016_01_BUF_BAL","BAL","BUF",1,19.3457097940456,0,2016,1,0
"2016_01_BUF_BAL","BUF","BAL",1,-19.3457097940456,0,2016,1,0
"2016_01_CAR_DEN","CAR","DEN",1,1.67667319813908,0,2016,1,0
"2016_01_CAR_DEN","DEN","CAR",1,-1.67667319813908,0,2016,1,0
"2016_01_CHI_HOU","CHI","HOU",1,-13.1892036757516,0,2016,1,0
"2016_01_CHI_HOU","HOU","CHI",1,13.1892036757516,0,2016,1,0
"2016_01_CIN_NYJ","CIN","NYJ",1,-4.87625839299358,0,2016,1,0
"2016_01_CIN_NYJ","NYJ","CIN",1,4.87625839299358,0,2016,1,0
"2016_01_CLE_PHI","CLE","PHI",1,-15.5724324092509,0,2016,1,0
"2016_01_CLE_PHI","PHI","CLE",1,15.5724324092509,0,2016,1,0
"2016_01_DET_IND","DET","IND",1,17.3654689864781,0,2016,1,0
"2016_01_DET_IND","IND","DET",1,-17.3654689864781,0,2016,1,0
"2016_01_GB_JAX","GB","JAX",1,21.383344073255,0,2016,1,0
"2016_01_GB_JAX","JAX","GB",1,-21.383344073255,0,2016,1,0
"2016_01_LAC_KC","KC","LAC",1,-6.11409673558919,0,2016,1,0
"2016_01_LAC_KC","LAC","KC",1,6.11409673558919,0,2016,1,0
"2016_01_LAR_SF","LA","SF",1,-32.3906606985186,0,2016,1,0
"2016_01_LAR_SF","SF","LA",1,32.3906606985186,0,2016,1,0
"2016_01_MIA_SEA","MIA","SEA",1,-3.90803791406238,0,2016,1,0
"2016_01_MIA_SEA","SEA","MIA",1,3.90803791406238,0,2016,1,0
"2016_01_MIN_TEN","MIN","TEN",1,0.775684455287314,0,2016,1,0
"2016_01_MIN_TEN","TEN","MIN",1,-0.775684455287314,0,2016,1,0
"2016_01_NE_ARI","ARI","NE",1,-10.2601895478611,0,2016,1,0
"2016_01_NE_ARI","NE","ARI",1,10.2601895478611,0,2016,1,0
"2016_01_NYG_DAL","DAL","NYG",1,-1.5021159410572,0,2016,1,0
"2016_01_NYG_DAL","NYG","DAL",1,1.5021159410572,0,2016,1,0
"2016_01_OAK_NO","NO","LV",1,4.53106573958653,0,2016,1,0
"2016_01_OAK_NO","LV","NO",1,-4.53106573958653,0,2016,1,0
"2016_01_PIT_WAS","PIT","WAS",1,25.9612688414986,0,2016,1,0
"2016_01_PIT_WAS","WAS","PIT",1,-25.9612688414986,0,2016,1,0
"2016_01_TB_ATL","ATL","TB",1,-16.3788748880634,0,2016,1,0
"2016_01_TB_ATL","TB","ATL",1,16.3788748880634,0,2016,1,0
