"game_id","team","opponent","game_week","WEPADiff","prev_season_data","season","week","week_diff"
"2013_01_ARI_LAR","ARI","LA",1,-1.95631571604386,0,2013,2,1
"2013_01_ARI_LAR","LA","ARI",1,1.95631571604386,0,2013,2,1
"2013_01_ATL_NO","ATL","NO",1,1.96657601282017,0,2013,2,1
"2013_01_ATL_NO","NO","ATL",1,-1.96657601282017,0,2013,2,1
"2013_01_BAL_DEN","BAL","DEN",1,-23.2492562482036,0,2013,2,1
"2013_01_BAL_DEN","DEN","BAL",1,23.2492562482036,0,2013,2,1
"2013_01_CIN_CHI","CHI","CIN",1,-12.0730338119533,0,2013,2,1
"2013_01_CIN_CHI","CIN","CHI",1,12.0730338119533,0,2013,2,1
"2013_01_GB_SF","GB","SF",1,-6.64171567475948,0,2013,2,1
"2013_01_GB_SF","SF","GB",1,6.64171567475948,0,2013,2,1
"2013_01_HOU_LAC","HOU","LAC",1,-2.76571643819043,0,2013,2,1
"2013_01_HOU_LAC","LAC","HOU",1,2.76571643819043,0,2013,2,1
"2013_01_KC_JAX","JAX","KC",1,-25.242935873955,0,2013,2,1
"2013_01_KC_JAX","KC","JAX",1,25.242935873955,0,2013,2,1
"2013_01_MIA_CLE","CLE","MIA",1,-21.6696497778752,0,2013,2,1
"2013_01_MIA_CLE","MIA","CLE",1,21.6696497778752,0,2013,2,1
"2013_01_MIN_DET","DET","MIN",1,4.14226347566497,0,2013,2,1
"2013_01_MIN_DET","MIN","DET",1,-4.14226347566497,0,2013,2,1
"2013_01_NE_BUF","BUF","NE",1,-5.98155366335288,0,2013,2,1
"2013_01_NE_BUF","NE","BUF",1,5.98155366335288,0,2013,2,1
"2013_01_NYG_DAL","DAL","NYG",1,-3.56198379484855,0,2013,2,1
"2013_01_NYG_DAL","NYG","DAL",1,3.56198379484855,0,2013,2,1
"2013_01_OAK_IND","IND","LV",1,4.2570348748708,0,2013,2,1
"2013_01_OAK_IND","LV","IND",1,-4.2570348748708,0,2013,2,1
"2013_01_PHI_WAS","PHI","WAS",1,28.1420690285862,0,2013,2,1
"2013_01_PHI_WAS","WAS","PHI",1,-28.1420690285862,0,2013,2,1
"2013_01_SEA_CAR","CAR","SEA",1,-0.309315306656032,0,2013,2,1
"2013_01_SEA_CAR","SEA","CAR",1,0.309315306656032,0,2013,2,1
"2013_01_TB_NYJ","NYJ","TB",1,-1.72080091704369,0,2013,2,1
"2013_01_TB_NYJ","TB","NYJ",1,1.72080091704369,0,2013,2,1
"2013_01_TEN_PIT","PIT","TEN",1,-3.05234709399778,0,2013,2,1
"2013_01_TEN_PIT","TEN","PIT",1,3.05234709399778,0,2013,2,1
"2013_02_CAR_BUF","BUF","CAR",2,-7.57699399404583,0,2013,2,0
"2013_02_CAR_BUF","CAR","BUF",2,7.57699399404583,0,2013,2,0
"2013_02_CLE_BAL","BAL","CLE",2,10.8394284680578,0,2013,2,0
"2013_02_CLE_BAL","CLE","BAL",2,-10.8394284680578,0,2013,2,0
"2013_02_DAL_KC","DAL","KC",2,5.8687488995558,0,2013,2,0
"2013_02_DAL_KC","KC","DAL",2,-5.8687488995558,0,2013,2,0
"2013_02_DEN_NYG","DEN","NYG",2,17.3349068493431,0,2013,2,0
"2013_02_DEN_NYG","NYG","DEN",2,-17.3349068493431,0,2013,2,0
"2013_02_DET_ARI","ARI","DET",2,6.90368658909087,0,2013,2,0
"2013_02_DET_ARI","DET","ARI",2,-6.90368658909087,0,2013,2,0
"2013_02_JAX_OAK","JAX","LV",2,-16.7182432372956,0,2013,2,0
"2013_02_JAX_OAK","LV","JAX",2,16.7182432372956,0,2013,2,0
"2013_02_LAC_PHI","LAC","PHI",2,10.1758946042089,0,2013,2,0
"2013_02_LAC_PHI","PHI","LAC",2,-10.1758946042089,0,2013,2,0
"2013_02_LAR_ATL","ATL","LA",2,9.58289418885044,0,2013,2,0
"2013_02_LAR_ATL","LA","ATL",2,-9.58289418885044,0,2013,2,0
"2013_02_MIA_IND","IND","MIA",2,-7.50193459094926,0,2013,2,0
"2013_02_MIA_IND","MIA","IND",2,7.50193459094926,0,2013,2,0
"2013_02_MIN_CHI","CHI","MIN",2,3.28811093881626,0,2013,2,0
"2013_02_MIN_CHI","MIN","CHI",2,-3.28811093881626,0,2013,2,0
"2013_02_NO_TB","NO","TB",2,17.2147794444438,0,2013,2,0
"2013_02_NO_TB","TB","NO",2,-17.2147794444438,0,2013,2,0
"2013_02_NYJ_NE","NE","NYJ",2,6.11685969922908,0,2013,2,0
"2013_02_NYJ_NE","NYJ","NE",2,-6.11685969922908,0,2013,2,0
"2013_02_PIT_CIN","CIN","PIT",2,12.0835611821351,0,2013,2,0
"2013_02_PIT_CIN","PIT","CIN",2,-12.0835611821351,0,2013,2,0
"2013_02_SF_SEA","SEA","SF",2,13.3717905480261,0,2013,2,0
"2013_02_SF_SEA","SF","SEA",2,-13.3717905480261,0,2013,2,0
"2013_02_TEN_HOU","HOU","TEN",2,8.33805317587162,0,2013,2,0
"2013_02_TEN_HOU","TEN","HOU",2,-8.33805317587162,0,2013,2,0
"2013_02_WAS_GB","GB","WAS",2,20.9757967271717,0,2013,2,0
"2013_02_WAS_GB","WAS","GB",2,-20.9757967271717,0,2013,2,0
