"game_id","team","opponent","game_week","WEPADiff","prev_season_data","season","week","week_diff"
"2013_01_ARI_LAR","ARI","LA",1,-1.95631571604386,0,2013,1,0
"2013_01_ARI_LAR","LA","ARI",1,1.95631571604386,0,2013,1,0
"2013_01_ATL_NO","ATL","NO",1,1.96657601282017,0,2013,1,0
"2013_01_ATL_NO","NO","ATL",1,-1.96657601282017,0,2013,1,0
"2013_01_BAL_DEN","BAL","DEN",1,-23.2492562482036,0,2013,1,0
"2013_01_BAL_DEN","DEN","BAL",1,23.2492562482036,0,2013,1,0
"2013_01_CIN_CHI","CHI","CIN",1,-12.0730338119533,0,2013,1,0
"2013_01_CIN_CHI","CIN","CHI",1,12.0730338119533,0,2013,1,0
"2013_01_GB_SF","GB","SF",1,-6.64171567475948,0,2013,1,0
"2013_01_GB_SF","SF","GB",1,6.64171567475948,0,2013,1,0
"2013_01_HOU_LAC","HOU","LAC",1,-2.76571643819043,0,2013,1,0
"2013_01_HOU_LAC","LAC","HOU",1,2.76571643819043,0,2013,1,0
"2013_01_KC_JAX","JAX","KC",1,-25.242935873955,0,2013,1,0
"2013_01_KC_JAX","KC","JAX",1,25.242935873955,0,2013,1,0
"2013_01_MIA_CLE","CLE","MIA",1,-21.6696497778752,0,2013,1,0
"2013_01_MIA_CLE","MIA","CLE",1,21.6696497778752,0,2013,1,0
"2013_01_MIN_DET","DET","MIN",1,4.14226347566497,0,2013,1,0
"2013_01_MIN_DET","MIN","DET",1,-4.14226347566497,0,2013,1,0
"2013_01_NE_BUF","BUF","NE",1,-5.98155366335288,0,2013,1,0
"2013_01_NE_BUF","NE","BUF",1,5.98155366335288,0,2013,1,0
"2013_01_NYG_DAL","DAL","NYG",1,-3.56198379484855,0,2013,1,0
"2013_01_NYG_DAL","NYG","DAL",1,3.56198379484855,0,2013,1,0
"2013_01_OAK_IND","IND","LV",1,4.2570348748708,0,2013,1,0
"2013_01_OAK_IND","LV","IND",1,-4.2570348748708,0,2013,1,0
"2013_01_PHI_WAS","PHI","WAS",1,28.1420690285862,0,2013,1,0
"2013_01_PHI_WAS","WAS","PHI",1,-28.1420690285862,0,2013,1,0
"2013_01_SEA_CAR","CAR","SEA",1,-0.309315306656032,0,2013,1,0
"2013_01_SEA_CAR","SEA","CAR",1,0.309315306656032,0,2013,1,0
"2013_01_TB_NYJ","NYJ","TB",1,-1.72080091704369,0,2013,1,0
"2013_01_TB_NYJ","TB","NYJ",1,1.72080091704369,0,2013,1,0
"2013_01_TEN_PIT","PIT","TEN",1,-3.05234709399778,0,2013,1,0
"2013_01_TEN_PIT","TEN","PIT",1,3.05234709399778,0,2013,1,0
