"game_id","team","opponent","game_week","WEPADiff","prev_season_data","season","week","week_diff"
"2020_01_ARI_SF","ARI","SF",1,15.2485116794252,0,2020,2,1
"2020_01_ARI_SF","SF","ARI",1,-15.2485116794252,0,2020,2,1
"2020_01_CHI_DET","CHI","DET",1,14.2458384641217,0,2020,2,1
"2020_01_CHI_DET","DET","CHI",1,-14.2458384641217,0,2020,2,1
"2020_01_CLE_BAL","BAL","CLE",1,32.4371952281542,0,2020,2,1
"2020_01_CLE_BAL","CLE","BAL",1,-32.4371952281542,0,2020,2,1
"2020_01_DAL_LAR","DAL","LA",1,-2.74970433669889,0,2020,2,1
"2020_01_DAL_LAR","LA","DAL",1,2.74970433669889,0,2020,2,1
"2020_01_GB_MIN","GB","MIN",1,14.5837257197284,0,2020,2,1
"2020_01_GB_MIN","MIN","GB",1,-14.5837257197284,0,2020,2,1
"2020_01_HOU_KC","HOU","KC",1,-15.2746564860633,0,2020,2,1
"2020_01_HOU_KC","KC","HOU",1,15.2746564860633,0,2020,2,1
"2020_01_IND_JAX","IND","JAX",1,-1.27891370982207,0,2020,2,1
"2020_01_IND_JAX","JAX","IND",1,1.27891370982207,0,2020,2,1
"2020_01_LAC_CIN","CIN","LAC",1,-7.12679229035148,0,2020,2,1
"2020_01_LAC_CIN","LAC","CIN",1,7.12679229035148,0,2020,2,1
"2020_01_MIA_NE","MIA","NE",1,-16.7368643299825,0,2020,2,1
"2020_01_MIA_NE","NE","MIA",1,16.7368643299825,0,2020,2,1
"2020_01_NYJ_BUF","BUF","NYJ",1,17.0170040439668,0,2020,2,1
"2020_01_NYJ_BUF","NYJ","BUF",1,-17.0170040439668,0,2020,2,1
"2020_01_OAK_CAR","CAR","LV",1,-12.5717056924471,0,2020,2,1
"2020_01_OAK_CAR","LV","CAR",1,12.5717056924471,0,2020,2,1
"2020_01_PHI_WAS","PHI","WAS",1,5.78505578699628,0,2020,2,1
"2020_01_PHI_WAS","WAS","PHI",1,-5.78505578699628,0,2020,2,1
"2020_01_PIT_NYG","NYG","PIT",1,-15.1489380376265,0,2020,2,1
"2020_01_PIT_NYG","PIT","NYG",1,15.1489380376265,0,2020,2,1
"2020_01_SEA_ATL","ATL","SEA",1,-18.7840065148563,0,2020,2,1
"2020_01_SEA_ATL","SEA","ATL",1,18.7840065148563,0,2020,2,1
"2020_01_TB_NO","NO","TB",1,9.25549096567167,0,2020,2,1
"2020_01_TB_NO","TB","NO",1,-9.25549096567167,0,2020,2,1
"2020_01_TEN_DEN","DEN","TEN",1,4.69035035246353,0,2020,2,1
"2020_01_TEN_DEN","TEN","DEN",1,-4.69035035246353,0,2020,2,1
"2020_02_ATL_DAL","ATL","DAL",2,9.41972224810324,0,2020,2,0
"2020_02_ATL_DAL","DAL","ATL",2,-9.41972224810324,0,2020,2,0
"2020_02_BAL_HOU","BAL","HOU",2,25.2958945441957,0,2020,2,0
"2020_02_BAL_HOU","HOU","BAL",2,-25.2958945441957,0,2020,2,0
"2020_02_BUF_MIA","BUF","MIA",2,10.6628711364592,0,2020,2,0
"2020_02_BUF_MIA","MIA","BUF",2,-10.6628711364592,0,2020,2,0
"2020_02_CAR_TB","CAR","TB",2,-12.1361607223241,0,2020,2,0
"2020_02_CAR_TB","TB","CAR",2,12.1361607223241,0,2020,2,0
"2020_02_CIN_CLE","CIN","CLE",2,-6.66107317997357,0,2020,2,0
"2020_02_CIN_CLE","CLE","CIN",2,6.66107317997357,0,2020,2,0
"2020_02_DEN_PIT","DEN","PIT",2,-14.8938729922932,0,2020,2,0
"2020_02_DEN_PIT","PIT","DEN",2,14.8938729922932,0,2020,2,0
"2020_02_DET_GB","DET","GB",2,-18.8477492788935,0,2020,2,0
"2020_02_DET_GB","GB","DET",2,18.8477492788935,0,2020,2,0
"2020_02_JAX_TEN","JAX","TEN",2,-8.52405317906529,0,2020,2,0
"2020_02_JAX_TEN","TEN","JAX",2,8.52405317906529,0,2020,2,0
"2020_02_KC_LAC","KC","LAC",2,3.68083777970008,0,2020,2,0
"2020_02_KC_LAC","LAC","KC",2,-3.68083777970008,0,2020,2,0
"2020_02_LAR_PHI","LA","PHI",2,22.3333726145036,0,2020,2,0
"2020_02_LAR_PHI","PHI","LA",2,-22.3333726145036,0,2020,2,0
"2020_02_MIN_IND","IND","MIN",2,12.5711578051617,0,2020,2,0
"2020_02_MIN_IND","MIN","IND",2,-12.5711578051617,0,2020,2,0
"2020_02_NE_SEA","NE","SEA",2,-11.2309703029633,0,2020,2,0
"2020_02_NE_SEA","SEA","NE",2,11.2309703029633,0,2020,2,0
"2020_02_NO_OAK","NO","LV",2,-8.36874421579982,0,2020,2,0
"2020_02_NO_OAK","LV","NO",2,8.36874421579982,0,2020,2,0
"2020_02_NYG_CHI","CHI","NYG",2,10.3999305426515,0,2020,2,0
"2020_02_NYG_CHI","NYG","CHI",2,-10.3999305426515,0,2020,2,0
"2020_02_SF_NYJ","NYJ","SF",2,-21.2619785039316,0,2020,2,0
"2020_02_SF_NYJ","SF","NYJ",2,21.2619785039316,0,2020,2,0
"2020_02_WAS_ARI","ARI","WAS",2,18.1904428900239,0,2020,2,0
"2020_02_WAS_ARI","WAS","ARI",2,-18.1904428900239,0,2020,2,0
